method,tissue,standardized_mse,raw_mse,selected_coupling,fit_seconds,train,validation,test,response,test_fold,cv_repeat,standardized_sse,raw_sse
Pool,brain_hypothalamus,0.3524871983135686,0.1019294119238516,0.0,4.556128118187189,119,44,39,JAM2,3,4,13.747000734229177,3.9752470650302127
Pool,brain_nucleus_accumbens_basal_ganglia,0.3438580870032166,0.1002609910408367,0.0,4.556128118187189,147,49,50,JAM2,3,4,17.192904350160827,5.013049552041835
Pool,brain_putamen_basal_ganglia,0.1896674696691634,0.0473505909663688,0.0,4.556128118187189,126,38,41,JAM2,3,4,7.7763662564357,1.941374229621121
Pool,brain_spinal_cord_cervical_c-1,0.2242964248252021,0.0991297038624686,0.0,4.556128118187189,90,32,37,JAM2,3,4,8.298967718532477,3.667799042911338
STL,brain_amygdala,0.2497426834613847,0.0751349051490114,0.0,26.469859961420298,83,36,33,JAM2,3,4,8.241508554225694,2.4794518699173764
STL,brain_anterior_cingulate_cortex_ba24,0.6832560145974342,0.1351646487124299,0.0,26.469859961420298,100,40,36,JAM2,3,4,24.597216525507633,4.865927353647476
STL,brain_caudate_basal_ganglia,0.2470790479482552,0.045587168911081,0.0,26.469859961420298,146,52,48,JAM2,3,4,11.85979430151625,2.188184107731888
STL,brain_cerebellar_hemisphere,0.1495718567063768,0.0454334250002297,0.0,26.469859961420298,139,41,35,JAM2,3,4,5.235014984723188,1.5901698750080395
STL,brain_cerebellum,0.1497551314009472,0.0421758455061554,0.0,26.469859961420298,143,50,48,JAM2,3,4,7.188246307245466,2.0244405842954594
STL,brain_cortex,0.3779011881543186,0.0829406415012147,0.0,26.469859961420298,145,57,53,JAM2,3,4,20.028762972178885,4.3958539995643795
STL,brain_frontal_cortex_ba9,0.7426544213510977,0.115543858398888,0.0,26.469859961420298,122,46,41,JAM2,3,4,30.448831275395005,4.737298194354408
STL,brain_hypothalamus,0.3660140811990185,0.1058410070804228,0.0,26.469859961420298,119,44,39,JAM2,3,4,14.274549166761721,4.127799276136489
STL,brain_nucleus_accumbens_basal_ganglia,0.3412240088481799,0.0994929553415613,0.0,26.469859961420298,147,49,50,JAM2,3,4,17.061200442408992,4.974647767078065
STL,brain_putamen_basal_ganglia,0.1851246744417442,0.0462164795711322,0.0,26.469859961420298,126,38,41,JAM2,3,4,7.590111652111513,1.8948756624164202
STL,brain_spinal_cord_cervical_c-1,0.2276993576303336,0.1006336588251902,0.0,26.469859961420298,90,32,37,JAM2,3,4,8.424876232322344,3.723445376532037
MMoE,brain_amygdala,0.3811860607633477,0.114679549857595,0.0,23.827343767508864,83,36,33,JAM2,3,4,12.579140005190474,3.7844251453006352
MMoE,brain_anterior_cingulate_cortex_ba24,0.5264710840104709,0.1041487782137625,0.0,23.827343767508864,100,40,36,JAM2,3,4,18.952959024376952,3.74935601569545
MMoE,brain_caudate_basal_ganglia,0.338780966156669,0.0625065753502405,0.0,23.827343767508864,146,52,48,JAM2,3,4,16.26148637552011,3.0003156168115437
MMoE,brain_cerebellar_hemisphere,0.1119553438087057,0.0340071643711226,0.0,23.827343767508864,139,41,35,JAM2,3,4,3.9184370333046994,1.190250752989291
MMoE,brain_cerebellum,0.1142528743965305,0.0321772718844663,0.0,23.827343767508864,143,50,48,JAM2,3,4,5.484137971033464,1.5445090504543824
MMoE,brain_cortex,0.3829655857288975,0.0840521605882658,0.0,23.827343767508864,145,57,53,JAM2,3,4,20.297176043631566,4.454764511178087
MMoE,brain_frontal_cortex_ba9,0.5502272604177967,0.0856056044872937,0.0,23.827343767508864,122,46,41,JAM2,3,4,22.559317677129663,3.5098297839790416
MMoE,brain_hypothalamus,0.4441740779369156,0.1284426860678589,0.0,23.827343767508864,119,44,39,JAM2,3,4,17.322789039539707,5.009264756646497
MMoE,brain_nucleus_accumbens_basal_ganglia,0.3409223755607431,0.0994050061163653,0.0,23.827343767508864,147,49,50,JAM2,3,4,17.046118778037155,4.970250305818265
MMoE,brain_putamen_basal_ganglia,0.1620237205564715,0.0404493133814715,0.0,23.827343767508864,126,38,41,JAM2,3,4,6.642972542815331,1.6584218486403315
MMoE,brain_spinal_cord_cervical_c-1,0.3436009391223235,0.151857343997375,0.0,23.827343767508864,90,32,37,JAM2,3,4,12.713234747525968,5.618721727902875
HPS,brain_amygdala,0.2827599339649245,0.0850681210113619,0.0,7.997180733829737,83,36,33,JAM2,3,4,9.33107782084251,2.8072479933749426
HPS,brain_anterior_cingulate_cortex_ba24,0.4403586168960014,0.0871136389414859,0.0,7.997180733829737,100,40,36,JAM2,3,4,15.852910208256052,3.1360910018934924
HPS,brain_caudate_basal_ganglia,0.2270982838767744,0.0419006302334275,0.0,7.997180733829737,146,52,48,JAM2,3,4,10.900717626085171,2.01123025120452
HPS,brain_cerebellar_hemisphere,0.1335145660773695,0.0405559184587949,0.0,7.997180733829737,139,41,35,JAM2,3,4,4.6730098127079325,1.4194571460578216
HPS,brain_cerebellum,0.1404750634947299,0.0395622809048106,0.0,7.997180733829737,143,50,48,JAM2,3,4,6.742803047747035,1.898989483430909
HPS,brain_cortex,0.2914106837291574,0.0639579599282287,0.0,7.997180733829737,145,57,53,JAM2,3,4,15.444766237645343,3.389771876196121
HPS,brain_frontal_cortex_ba9,0.4964375227653568,0.0772368751672421,0.0,7.997180733829737,122,46,41,JAM2,3,4,20.35393843337963,3.1667118818569264
HPS,brain_hypothalamus,0.3597956308472751,0.1040428056408715,0.0,7.997180733829737,119,44,39,JAM2,3,4,14.03202960304373,4.057669419993989
HPS,brain_nucleus_accumbens_basal_ganglia,0.2988453703511837,0.0871363336558528,0.0,7.997180733829737,147,49,50,JAM2,3,4,14.942268517559185,4.35681668279264
HPS,brain_putamen_basal_ganglia,0.1230452696869298,0.0307183210987899,0.0,7.997180733829737,126,38,41,JAM2,3,4,5.044856057164122,1.259451165050386
HPS,brain_spinal_cord_cervical_c-1,0.2182437127431989,0.0964546565150963,0.0,7.997180733829737,90,32,37,JAM2,3,4,8.07501737149836,3.568822291058563
COVER,brain_amygdala,0.2827599339649245,0.0850681210113619,0.0,7.997180733829737,83,36,33,JAM2,3,4,9.33107782084251,2.8072479933749426
COVER,brain_anterior_cingulate_cortex_ba24,0.4403586168960014,0.0871136389414859,0.0,7.997180733829737,100,40,36,JAM2,3,4,15.852910208256052,3.1360910018934924
COVER,brain_caudate_basal_ganglia,0.2270982838767744,0.0419006302334275,0.0,7.997180733829737,146,52,48,JAM2,3,4,10.900717626085171,2.01123025120452
COVER,brain_cerebellar_hemisphere,0.1335145660773695,0.0405559184587949,0.0,7.997180733829737,139,41,35,JAM2,3,4,4.6730098127079325,1.4194571460578216
COVER,brain_cerebellum,0.1404750634947299,0.0395622809048106,0.0,7.997180733829737,143,50,48,JAM2,3,4,6.742803047747035,1.898989483430909
COVER,brain_cortex,0.2914106837291574,0.0639579599282287,0.0,7.997180733829737,145,57,53,JAM2,3,4,15.444766237645343,3.389771876196121
COVER,brain_frontal_cortex_ba9,0.4964375227653568,0.0772368751672421,0.0,7.997180733829737,122,46,41,JAM2,3,4,20.35393843337963,3.1667118818569264
COVER,brain_hypothalamus,0.3597956308472751,0.1040428056408715,0.0,7.997180733829737,119,44,39,JAM2,3,4,14.03202960304373,4.057669419993989
COVER,brain_nucleus_accumbens_basal_ganglia,0.2988453703511837,0.0871363336558528,0.0,7.997180733829737,147,49,50,JAM2,3,4,14.942268517559185,4.35681668279264
COVER,brain_putamen_basal_ganglia,0.1230452696869298,0.0307183210987899,0.0,7.997180733829737,126,38,41,JAM2,3,4,5.044856057164122,1.259451165050386
COVER,brain_spinal_cord_cervical_c-1,0.2182437127431989,0.0964546565150963,0.0,7.997180733829737,90,32,37,JAM2,3,4,8.07501737149836,3.568822291058563
Pool,brain_amygdala,0.2090227374512257,0.0548199898230862,0.0,4.627707062289119,91,25,36,JAM2,4,4,7.524818548244125,1.9735196336311034
Pool,brain_anterior_cingulate_cortex_ba24,0.2610819972096858,0.0527716476580362,0.0,4.627707062289119,107,29,40,JAM2,4,4,10.443279888387432,2.110865906321448
Pool,brain_caudate_basal_ganglia,0.3698095793401945,0.0813305434318718,0.0,4.627707062289119,152,42,52,JAM2,4,4,19.230098125690112,4.2291882584573335
Pool,brain_cerebellar_hemisphere,0.1949757703338037,0.0543498651756818,0.0,4.627707062289119,132,42,41,JAM2,4,4,7.994006583685952,2.228344472202954
Pool,brain_cerebellum,0.1495766390383203,0.0381027332709714,0.0,4.627707062289119,142,49,50,JAM2,4,4,7.478831951916015,1.9051366635485698
Pool,brain_cortex,0.3071751089679366,0.0615325202694199,0.0,4.627707062289119,156,42,57,JAM2,4,4,17.508981211172387,3.5073536553569347
Pool,brain_frontal_cortex_ba9,0.4300494719544419,0.0708651297541312,0.0,4.627707062289119,128,35,46,JAM2,4,4,19.782275709904326,3.2597959686900353
Pool,brain_hypothalamus,0.2001360469763766,0.0575346480164922,0.0,4.627707062289119,126,32,44,JAM2,4,4,8.805986066960571,2.5315245127256567
Pool,brain_nucleus_accumbens_basal_ganglia,0.2667866474594056,0.0656029668185366,0.0,4.627707062289119,151,46,49,JAM2,4,4,13.072545725510874,3.2145453741082934
Pool,brain_putamen_basal_ganglia,0.3863718717267531,0.0744580666912252,0.0,4.627707062289119,124,43,38,JAM2,4,4,14.682131125616618,2.8294065342665577
Pool,brain_spinal_cord_cervical_c-1,0.1886565774551132,0.1007318880596178,0.0,4.627707062289119,103,24,32,JAM2,4,4,6.037010478563622,3.2234204179077697
STL,brain_amygdala,0.2904501339171159,0.0761757958947684,0.0,20.20252727624029,91,25,36,JAM2,4,4,10.456204821016172,2.7423286522116626
STL,brain_anterior_cingulate_cortex_ba24,0.4316473650635314,0.0872474659497793,0.0,20.20252727624029,107,29,40,JAM2,4,4,17.265894602541255,3.4898986379911716
STL,brain_caudate_basal_ganglia,0.4764023005133722,0.1047729971248346,0.0,20.20252727624029,152,42,52,JAM2,4,4,24.772919626695355,5.448195850491399
STL,brain_cerebellar_hemisphere,0.1403582347816356,0.0391251237198266,0.0,20.20252727624029,132,42,41,JAM2,4,4,5.754687626047059,1.6041300725128906
STL,brain_cerebellum,0.1707110682355463,0.0434864584550213,0.0,20.20252727624029,142,49,50,JAM2,4,4,8.535553411777315,2.174322922751065
STL,brain_cortex,0.2667559673853499,0.0534358627731165,0.0,20.20252727624029,156,42,57,JAM2,4,4,15.205090140964945,3.0458441780676404
STL,brain_frontal_cortex_ba9,0.6010624662659123,0.0990452783692392,0.0,20.20252727624029,128,35,46,JAM2,4,4,27.648873448231967,4.556082804985003
STL,brain_hypothalamus,0.3839279430131107,0.1103707173129212,0.0,20.20252727624029,126,32,44,JAM2,4,4,16.89282949257687,4.856311561768533
STL,brain_nucleus_accumbens_basal_ganglia,0.5028769979324912,0.1236576992264591,0.0,20.20252727624029,151,46,49,JAM2,4,4,24.64097289869207,6.0592272620964955
STL,brain_putamen_basal_ganglia,0.3003029481906919,0.057871647964496,0.0,20.20252727624029,124,43,38,JAM2,4,4,11.411512031246293,2.1991226226508482
STL,brain_spinal_cord_cervical_c-1,0.3555118813667617,0.1898231353540872,0.0,20.20252727624029,103,24,32,JAM2,4,4,11.376380203736375,6.074340331330791
MMoE,brain_amygdala,0.3354282948334017,0.087972131325823,0.0,21.349134453572333,91,25,36,JAM2,4,4,12.07541861400246,3.1669967277296283
MMoE,brain_anterior_cingulate_cortex_ba24,0.3854605576758671,0.0779118780809847,0.0,21.349134453572333,107,29,40,JAM2,4,4,15.418422307034685,3.116475123239388
MMoE,brain_caudate_basal_ganglia,0.4395633510517921,0.0966711740608804,0.0,21.349134453572333,152,42,52,JAM2,4,4,22.85729425469319,5.026901051165781
MMoE,brain_cerebellar_hemisphere,0.1351024844096338,0.0376600733516384,0.0,21.349134453572333,132,42,41,JAM2,4,4,5.539201860794986,1.5440630074171744
MMoE,brain_cerebellum,0.1505942572531261,0.0383619584792642,0.0,21.349134453572333,142,49,50,JAM2,4,4,7.5297128626563055,1.9180979239632099
MMoE,brain_cortex,0.2909392230603681,0.0582801897597765,0.0,21.349134453572333,156,42,57,JAM2,4,4,16.583535714440984,3.3219708163072608
MMoE,brain_frontal_cortex_ba9,0.4994803758776626,0.0823062088306959,0.0,21.349134453572333,128,35,46,JAM2,4,4,22.97609729037248,3.7860856062120116
MMoE,brain_hypothalamus,0.3380896622935271,0.0971932343620679,0.0,21.349134453572333,126,32,44,JAM2,4,4,14.875945140915192,4.2765023119309875
MMoE,brain_nucleus_accumbens_basal_ganglia,0.5355437157415038,0.1316904610790598,0.0,21.349134453572333,151,46,49,JAM2,4,4,26.241642071333686,6.45283259287393
MMoE,brain_putamen_basal_ganglia,0.2838666662276418,0.0547041974637876,0.0,21.349134453572333,124,43,38,JAM2,4,4,10.786933316650387,2.078759503623929
MMoE,brain_spinal_cord_cervical_c-1,0.3075783305764119,0.1642293440447843,0.0,21.349134453572333,103,24,32,JAM2,4,4,9.84250657844518,5.255339009433097
HPS,brain_amygdala,0.2521421363710182,0.0661288313337482,0.0,6.147813001647592,91,25,36,JAM2,4,4,9.077116909356654,2.3806379280149352
HPS,brain_anterior_cingulate_cortex_ba24,0.3287027017461899,0.066439598847036,0.0,6.147813001647592,107,29,40,JAM2,4,4,13.148108069847595,2.65758395388144
HPS,brain_caudate_basal_ganglia,0.3399001041200131,0.074752688207679,0.0,6.147813001647592,152,42,52,JAM2,4,4,17.67480541424068,3.887139786799308
HPS,brain_cerebellar_hemisphere,0.136498183745229,0.0380491271842531,0.0,6.147813001647592,132,42,41,JAM2,4,4,5.596425533554389,1.5600142145543772
HPS,brain_cerebellum,0.1398114166607857,0.0356151679267094,0.0,6.147813001647592,142,49,50,JAM2,4,4,6.990570833039285,1.78075839633547
HPS,brain_cortex,0.362833750574913,0.0726819148422957,0.0,6.147813001647592,156,42,57,JAM2,4,4,20.681523782770043,4.142869146010855
HPS,brain_frontal_cortex_ba9,0.4957432485980375,0.081690391286787,0.0,6.147813001647592,128,35,46,JAM2,4,4,22.804189435509723,3.757757999192202
HPS,brain_hypothalamus,0.2518086735257384,0.0723893752159162,0.0,6.147813001647592,126,32,44,JAM2,4,4,11.079581635132488,3.1851325095003125
HPS,brain_nucleus_accumbens_basal_ganglia,0.4043227161861443,0.0994231532444901,0.0,6.147813001647592,151,46,49,JAM2,4,4,19.81181309312107,4.871734508980015
HPS,brain_putamen_basal_ganglia,0.3521935032787336,0.0678715229401841,0.0,6.147813001647592,124,43,38,JAM2,4,4,13.383353124591878,2.579117871726996
HPS,brain_spinal_cord_cervical_c-1,0.2572094133666261,0.1373352055074332,0.0,6.147813001647592,103,24,32,JAM2,4,4,8.230701227732036,4.394726576237862
COVER,brain_amygdala,0.2290656041114387,0.0600765937683615,0.3,15.74692276865244,91,25,36,JAM2,4,4,8.246361748011793,2.162757375661014
COVER,brain_anterior_cingulate_cortex_ba24,0.2805960758464328,0.0567159643600513,0.3,15.74692276865244,107,29,40,JAM2,4,4,11.223843033857312,2.2686385744020523
COVER,brain_caudate_basal_ganglia,0.3087112693090036,0.0678934692314912,0.3,15.74692276865244,152,42,52,JAM2,4,4,16.052986004068188,3.5304604000375424
COVER,brain_cerebellar_hemisphere,0.151566058747365,0.0422493258727778,0.3,15.74692276865244,132,42,41,JAM2,4,4,6.214208408641965,1.7322223607838898
COVER,brain_cerebellum,0.1279792287606754,0.0326010695857618,0.3,15.74692276865244,142,49,50,JAM2,4,4,6.398961438033771,1.6300534792880899
COVER,brain_cortex,0.3293472230864025,0.0659739806012621,0.3,15.74692276865244,156,42,57,JAM2,4,4,18.772791715924942,3.7605168942719396
COVER,brain_frontal_cortex_ba9,0.4656353591327745,0.0767291028008778,0.3,15.74692276865244,128,35,46,JAM2,4,4,21.419226520107625,3.529538728840379
COVER,brain_hypothalamus,0.2449491484516501,0.070417414808681,0.3,15.74692276865244,126,32,44,JAM2,4,4,10.777762531872606,3.0983662515819637
COVER,brain_nucleus_accumbens_basal_ganglia,0.3264821197346187,0.0802821125860682,0.3,15.74692276865244,151,46,49,JAM2,4,4,15.997623866996317,3.9338235167173417
COVER,brain_putamen_basal_ganglia,0.3222084078705288,0.0620930685623618,0.3,15.74692276865244,124,43,38,JAM2,4,4,12.243919499080095,2.3595366053697484
COVER,brain_spinal_cord_cervical_c-1,0.3188870315700706,0.1702675475252006,0.3,15.74692276865244,103,24,32,JAM2,4,4,10.204385010242259,5.448561520806419
Pool,brain_amygdala,0.8202842891959854,0.0570186649241902,0.0,8.005164828151464,98,29,25,SH2D2A,0,4,20.507107229899635,1.425466623104755
Pool,brain_anterior_cingulate_cortex_ba24,0.6667226576353269,0.0419704096754341,0.0,8.005164828151464,116,31,29,SH2D2A,0,4,19.33495707142448,1.2171418805875889
Pool,brain_caudate_basal_ganglia,0.550005887193703,0.0553347300183618,0.0,8.005164828151464,154,50,42,SH2D2A,0,4,23.100247262135525,2.3240586607711955
Pool,brain_cerebellar_hemisphere,0.8117674540004002,0.0236114640671766,0.0,8.005164828151464,121,52,42,SH2D2A,0,4,34.094233068016806,0.9916814908214172
Pool,brain_cerebellum,0.3221074823107469,0.020787929325375,0.0,8.005164828151464,148,44,49,SH2D2A,0,4,15.783266633226598,1.018608536943375
Pool,brain_cortex,0.5914687515406811,0.058221058890488,0.0,8.005164828151464,165,48,42,SH2D2A,0,4,24.841687564708607,2.445284473400496
Pool,brain_frontal_cortex_ba9,0.3794672273642588,0.035310646823113,0.0,8.005164828151464,135,39,35,SH2D2A,0,4,13.281352957749059,1.2358726388089551
Pool,brain_hypothalamus,0.7068183607147555,0.0670107014309827,0.0,8.005164828151464,131,39,32,SH2D2A,0,4,22.618187542872175,2.1443424457914464
Pool,brain_nucleus_accumbens_basal_ganglia,0.5146047076700955,0.0351180112928882,0.0,8.005164828151464,151,49,46,SH2D2A,0,4,23.671816552824392,1.615428519472857
Pool,brain_putamen_basal_ganglia,0.4614067622539995,0.042086801631179,0.0,8.005164828151464,123,39,43,SH2D2A,0,4,19.84049077692198,1.809732470140697
Pool,brain_spinal_cord_cervical_c-1,0.2681063311977783,0.0509244012655803,0.0,8.005164828151464,98,37,24,SH2D2A,0,4,6.43455194874668,1.2221856303739274
STL,brain_amygdala,0.5392408089844067,0.0374830914183034,0.0,26.792538951151077,98,29,25,SH2D2A,0,4,13.481020224610168,0.9370772854575851
STL,brain_anterior_cingulate_cortex_ba24,0.6393781756458773,0.0402490655778296,0.0,26.792538951151077,116,31,29,SH2D2A,0,4,18.54196709373044,1.1672229017570583
STL,brain_caudate_basal_ganglia,0.4895568830295614,0.0492531054336352,0.0,26.792538951151077,154,50,42,SH2D2A,0,4,20.56138908724158,2.0686304282126784
STL,brain_cerebellar_hemisphere,0.751845567542306,0.0218685468536688,0.0,26.792538951151077,121,52,42,SH2D2A,0,4,31.577513836776852,0.9184789678540897
STL,brain_cerebellum,0.3816995399537551,0.0246338365168181,0.0,26.792538951151077,148,44,49,SH2D2A,0,4,18.703277457734,1.207057989324087
STL,brain_cortex,0.4046903104690224,0.0398355759908751,0.0,26.792538951151077,165,48,42,SH2D2A,0,4,16.99699303969894,1.6730941916167543
STL,brain_frontal_cortex_ba9,0.3722895758782388,0.0346427432510373,0.0,26.792538951151077,135,39,35,SH2D2A,0,4,13.030135155738359,1.2124960137863054
STL,brain_hypothalamus,0.668573588934539,0.0633848632729748,0.0,26.792538951151077,131,39,32,SH2D2A,0,4,21.394354845905248,2.0283156247351934
STL,brain_nucleus_accumbens_basal_ganglia,0.3976566563452257,0.0271371612814247,0.0,26.792538951151077,151,49,46,SH2D2A,0,4,18.292206191880382,1.2483094189455362
STL,brain_putamen_basal_ganglia,0.5856332988639072,0.0534180131160065,0.0,26.792538951151077,123,39,43,SH2D2A,0,4,25.18223185114801,2.2969745639882797
STL,brain_spinal_cord_cervical_c-1,0.3204326634120785,0.0608633203747728,0.0,26.792538951151077,98,37,24,SH2D2A,0,4,7.690383921889884,1.4607196889945473
MMoE,brain_amygdala,0.7599318924695072,0.052823518032261,0.0,24.35478461068124,98,29,25,SH2D2A,0,4,18.99829731173768,1.320587950806525
MMoE,brain_anterior_cingulate_cortex_ba24,0.5386314926980589,0.0339070288878544,0.0,24.35478461068124,116,31,29,SH2D2A,0,4,15.620313288243707,0.9833038377477776
MMoE,brain_caudate_basal_ganglia,0.5872624171318035,0.0590830172159127,0.0,24.35478461068124,154,50,42,SH2D2A,0,4,24.665021519535745,2.4814867230683335
MMoE,brain_cerebellar_hemisphere,0.6222366915947973,0.0180986798774297,0.0,24.35478461068124,121,52,42,SH2D2A,0,4,26.133941046981487,0.7601445548520475
MMoE,brain_cerebellum,0.3832974264923496,0.0247369597109643,0.0,24.35478461068124,148,44,49,SH2D2A,0,4,18.78157389812513,1.2121110258372507
MMoE,brain_cortex,0.4065247415996709,0.0400161476992026,0.0,24.35478461068124,165,48,42,SH2D2A,0,4,17.074039147186177,1.6806782033665093
MMoE,brain_frontal_cortex_ba9,0.2424220279667228,0.0225581499386211,0.0,24.35478461068124,135,39,35,SH2D2A,0,4,8.484770978835298,0.7895352478517386
MMoE,brain_hypothalamus,0.7829560336319474,0.0742290182590069,0.0,24.35478461068124,131,39,32,SH2D2A,0,4,25.054593076222318,2.3753285842882206
MMoE,brain_nucleus_accumbens_basal_ganglia,0.332885974823475,0.0227170355203772,0.0,24.35478461068124,151,49,46,SH2D2A,0,4,15.31275484187985,1.0449836339373513
MMoE,brain_putamen_basal_ganglia,0.4118960140368256,0.0375707233911285,0.0,24.35478461068124,123,39,43,SH2D2A,0,4,17.7115286035835,1.6155411058185254
MMoE,brain_spinal_cord_cervical_c-1,0.434405095274381,0.0825113651167241,0.0,24.35478461068124,98,37,24,SH2D2A,0,4,10.425722286585144,1.9802727628013785
HPS,brain_amygdala,0.6173696442403324,0.0429138938084617,0.0,9.54010892752558,98,29,25,SH2D2A,0,4,15.43424110600831,1.0728473452115426
HPS,brain_anterior_cingulate_cortex_ba24,0.3960076602060263,0.0249288119176953,0.0,9.54010892752558,116,31,29,SH2D2A,0,4,11.484222145974762,0.7229355456131638
HPS,brain_caudate_basal_ganglia,0.38128871275821,0.0383605129886431,0.0,9.54010892752558,154,50,42,SH2D2A,0,4,16.01412593584482,1.61114154552301
HPS,brain_cerebellar_hemisphere,0.5868494179892662,0.0170693883789165,0.0,9.54010892752558,121,52,42,SH2D2A,0,4,24.647675555549178,0.716914311914493
HPS,brain_cerebellum,0.328851784263776,0.0212231879891688,0.0,9.54010892752558,148,44,49,SH2D2A,0,4,16.113737428925024,1.0399362114692712
HPS,brain_cortex,0.340802594023589,0.0335468067332272,0.0,9.54010892752558,165,48,42,SH2D2A,0,4,14.313708948990737,1.4089658827955425
HPS,brain_frontal_cortex_ba9,0.289735853671593,0.0269608537002065,0.0,9.54010892752558,135,39,35,SH2D2A,0,4,10.140754878505755,0.9436298795072275
HPS,brain_hypothalamus,0.7861727081992201,0.0745339786717644,0.0,9.54010892752558,131,39,32,SH2D2A,0,4,25.157526662375044,2.3850873174964606
HPS,brain_nucleus_accumbens_basal_ganglia,0.350385706157828,0.0239112643205854,0.0,9.54010892752558,151,49,46,SH2D2A,0,4,16.117742483260088,1.0999181587469284
HPS,brain_putamen_basal_ganglia,0.5305154442910593,0.04839048772732,0.0,9.54010892752558,123,39,43,SH2D2A,0,4,22.812164104515553,2.0807909722747597
HPS,brain_spinal_cord_cervical_c-1,0.3929348343990189,0.0746344597263499,0.0,9.54010892752558,98,37,24,SH2D2A,0,4,9.430436025576453,1.7912270334323974
COVER,brain_amygdala,0.6173696442403324,0.0429138938084617,0.0,9.54010892752558,98,29,25,SH2D2A,0,4,15.43424110600831,1.0728473452115426
COVER,brain_anterior_cingulate_cortex_ba24,0.3960076602060263,0.0249288119176953,0.0,9.54010892752558,116,31,29,SH2D2A,0,4,11.484222145974762,0.7229355456131638
COVER,brain_caudate_basal_ganglia,0.38128871275821,0.0383605129886431,0.0,9.54010892752558,154,50,42,SH2D2A,0,4,16.01412593584482,1.61114154552301
COVER,brain_cerebellar_hemisphere,0.5868494179892662,0.0170693883789165,0.0,9.54010892752558,121,52,42,SH2D2A,0,4,24.647675555549178,0.716914311914493
COVER,brain_cerebellum,0.328851784263776,0.0212231879891688,0.0,9.54010892752558,148,44,49,SH2D2A,0,4,16.113737428925024,1.0399362114692712
COVER,brain_cortex,0.340802594023589,0.0335468067332272,0.0,9.54010892752558,165,48,42,SH2D2A,0,4,14.313708948990737,1.4089658827955425
COVER,brain_frontal_cortex_ba9,0.289735853671593,0.0269608537002065,0.0,9.54010892752558,135,39,35,SH2D2A,0,4,10.140754878505755,0.9436298795072275
COVER,brain_hypothalamus,0.7861727081992201,0.0745339786717644,0.0,9.54010892752558,131,39,32,SH2D2A,0,4,25.157526662375044,2.3850873174964606
COVER,brain_nucleus_accumbens_basal_ganglia,0.350385706157828,0.0239112643205854,0.0,9.54010892752558,151,49,46,SH2D2A,0,4,16.117742483260088,1.0999181587469284
COVER,brain_putamen_basal_ganglia,0.5305154442910593,0.04839048772732,0.0,9.54010892752558,123,39,43,SH2D2A,0,4,22.812164104515553,2.0807909722747597
COVER,brain_spinal_cord_cervical_c-1,0.3929348343990189,0.0746344597263499,0.0,9.54010892752558,98,37,24,SH2D2A,0,4,9.430436025576453,1.7912270334323974
Pool,brain_amygdala,4.31032132400024,0.3016179784210559,0.0,4.382935561239719,94,29,29,SH2D2A,1,4,124.99931839600696,8.746921374210622
Pool,brain_anterior_cingulate_cortex_ba24,3.53848238267254,0.234521384515743,0.0,4.382935561239719,105,40,31,SH2D2A,1,4,109.69295386284874,7.270162919988033
Pool,brain_caudate_basal_ganglia,0.5557478821976785,0.0543006133679042,0.0,4.382935561239719,142,54,50,SH2D2A,1,4,27.787394109883923,2.71503066839521
Pool,brain_cerebellar_hemisphere,0.9801989775279568,0.0225910222363632,0.0,4.382935561239719,118,45,52,SH2D2A,1,4,50.97034683145375,1.1747331562908863
Pool,brain_cerebellum,0.5973496856997882,0.0327117479457128,0.0,4.382935561239719,147,50,44,SH2D2A,1,4,26.28338617079068,1.4393169096113632
Pool,brain_cortex,0.5859722966231088,0.0414810207707511,0.0,4.382935561239719,152,55,48,SH2D2A,1,4,28.126670237909224,1.9910889969960528
Pool,brain_frontal_cortex_ba9,0.6872595626052942,0.0589285776368231,0.0,4.382935561239719,122,48,39,SH2D2A,1,4,26.803122941606475,2.298214527836101
Pool,brain_hypothalamus,1.4434577751821336,0.1501249848643805,0.0,4.382935561239719,115,48,39,SH2D2A,1,4,56.29485323210321,5.854874409710839
Pool,brain_nucleus_accumbens_basal_ganglia,1.0982677909875804,0.0672258795659394,0.0,4.382935561239719,145,52,49,SH2D2A,1,4,53.81512175839144,3.2940680987310302
Pool,brain_putamen_basal_ganglia,0.3362251060428375,0.0339733566322869,0.0,4.382935561239719,122,44,39,SH2D2A,1,4,13.112779135670662,1.3249609086591891
Pool,brain_spinal_cord_cervical_c-1,0.4213805605061635,0.0755175775294682,0.0,4.382935561239719,93,29,37,SH2D2A,1,4,15.59108073872805,2.7941503685903233
STL,brain_amygdala,5.810210071537494,0.4065738222858068,0.0,18.239716579206288,94,29,29,SH2D2A,1,4,168.49609207458732,11.790640846288397
STL,brain_anterior_cingulate_cortex_ba24,5.623464748659083,0.3727085784259082,0.0,18.239716579206288,105,40,31,SH2D2A,1,4,174.3274072084316,11.553965931203155
STL,brain_caudate_basal_ganglia,0.7925769307978641,0.0774405352898253,0.0,18.239716579206288,142,54,50,SH2D2A,1,4,39.6288465398932,3.8720267644912645
STL,brain_cerebellar_hemisphere,1.338347686027824,0.0308454130520428,0.0,18.239716579206288,118,45,52,SH2D2A,1,4,69.59407967344686,1.6039614787062255
