cv_repeat,response,left_tissue,right_tissue,normalized_overlap_trace,overlap_effective_rank,supported_contrast_fraction,overlap_weighted_head_energy,pairwise_penalty_contribution,overlap_eigenvalue_1,overlap_eigenvalue_2,overlap_eigenvalue_3,overlap_eigenvalue_4,overlap_eigenvalue_5,overlap_eigenvalue_6,overlap_eigenvalue_7,overlap_eigenvalue_8
0,JAM2,brain_caudate_basal_ganglia,brain_cerebellum,0.37064293057649716,3.9286799739976934,0.24806370759757743,0.15077979335460304,0.00012752393620115503,0.9922257992047865,0.3969282255523139,0.2711011509028226,0.19859251244587134,0.11260182991379282,0.07018340296352624,0.04757968898979742,0.02194505088191642
0,JAM2,brain_caudate_basal_ganglia,brain_cortex,0.3868775012220229,4.4188540813152954,0.357700671868605,0.10899073022510675,0.00014609601966714,1.1521641506179119,0.4467635134070361,0.28428103885821837,0.20065271592979408,0.1138773615346482,0.08118893838701798,0.04933333246759214,0.020216651926387698
0,JAM2,brain_caudate_basal_ganglia,brain_frontal_cortex_ba9,0.38125439140490563,4.718916571125065,0.3247012627114319,0.08062166535877566,0.00010121884615908428,0.8030629038904922,0.4722297830295653,0.2798527035384412,0.22906250905961184,0.12199198951262265,0.0905516114833248,0.0528558687436105,0.02215328241009944
0,JAM2,brain_caudate_basal_ganglia,brain_hypothalamus,0.4753830270856261,3.692358887140693,0.35671043405717684,0.18520465117150448,0.00012359820206735945,1.2625224488761284,0.47198251049848927,0.31566256619139377,0.233662114904522,0.12302582748218491,0.08083653313151018,0.058109778915680345,0.021621831631656603
0,JAM2,brain_caudate_basal_ganglia,brain_nucleus_accumbens_basal_ganglia,0.5476033797503224,2.5139383243443674,0.4530399609615917,0.1042408799230817,0.00011145445246655386,2.393207401962489,0.5862308876843701,0.3110906184718231,0.23808519441142267,0.1320487974174845,0.08712428278873145,0.0650416503600532,0.02615796606497376
0,JAM2,brain_caudate_basal_ganglia,brain_putamen_basal_ganglia,0.8113884077998407,2.0832894091489647,0.8087257026945245,0.05909164876253363,0.00010416711920587104,3.8968966981501736,0.6638049669764678,0.32188886042084175,0.232791511727196,0.1358779678568097,0.08542534917737535,0.06456736178171654,0.02228358923863758
0,JAM2,brain_caudate_basal_ganglia,brain_spinal_cord_cervical_c-1,0.42100273072394384,3.823097138780639,0.3951928869539413,0.12081931410276252,8.93358484665801e-05,1.407287087756658,0.4594635644751344,0.33766175177317503,0.24913873694549205,0.1276083212239055,0.08945975150043746,0.061178691905645996,0.02426287059236952
0,JAM2,brain_cerebellar_hemisphere,brain_cerebellum,0.548870735660811,2.5458028283917207,0.5239326363582387,0.12375820827747026,0.00014419596070914,1.7951816633194653,0.6102627641238224,0.3761023411882645,0.20046021156464447,0.09154358897294314,0.06262229150001798,0.035533042425758596,0.01892430404109838
0,JAM2,brain_cerebellar_hemisphere,brain_cortex,0.28507313391055605,4.284291415151203,0.30702629010061255,0.08565768122794806,8.121510971439024e-05,0.7204152757608616,0.3943349415217605,0.260447506020525,0.18019411091250376,0.09533867067078625,0.060902215592701,0.04128309655885176,0.019646875902023818
0,JAM2,brain_cerebellar_hemisphere,brain_frontal_cortex_ba9,0.33786806409011777,4.02676739266176,0.41221710923864663,0.11501456225339465,0.00011549835233924,0.8075982042845654,0.3931066601349541,0.29272505461996123,0.19306061209161562,0.11018822947721404,0.0689934726875927,0.043198425549351896,0.01926231815428652
0,JAM2,brain_cerebellar_hemisphere,brain_hypothalamus,0.33801294104579194,4.266634167299582,0.4235607626193284,0.0561283314628737,6.90067378524725e-05,0.7457138414823679,0.4497292831598839,0.280390215598496,0.21036853670453987,0.11955508574860021,0.06609222429289399,0.04170617860246386,0.019239681722328462
0,JAM2,brain_cerebellar_hemisphere,brain_nucleus_accumbens_basal_ganglia,0.2834733608868517,4.1514040554666405,0.22540680127643992,0.06971252668438657,8.316356299206366e-05,0.8171084436849793,0.43140116228639896,0.29151189733316457,0.21299525340081754,0.12527704473565282,0.06654287676337875,0.047612830370812445,0.025305005962612037
0,JAM2,brain_cerebellar_hemisphere,brain_putamen_basal_ganglia,0.2922026595126523,4.171857143350604,0.22113016424505022,0.052110221113625343,3.8481524527350346e-05,0.7531713228774033,0.40835588268346135,0.2914025362575242,0.20141817257816577,0.1246807299685679,0.06616866267824299,0.04294154235826942,0.02207573998815994
